"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","12701","1.1.1 Add task with required fields only -- Unassigned-- keep template content-- search for task on the grid by Creator name-- verify values on grid","Add Task","Fri May 23 21:45:58 UTC 2025","failed","Fri May 23 21:46:11 UTC 2025","","1.1 Org Admin","",""
"","0","5 Validation messages for invalid values","","Fri May 23 21:14:30 UTC 2025","skipped","Fri May 23 21:14:30 UTC 2025","","Import Legacy Chain of Custody","",""
"","651","1.1 Email & Task - when Case created - all records - 1 user as email recipient","Workflows","Fri May 23 21:15:31 UTC 2025","failed","Fri May 23 21:15:32 UTC 2025","","1. Case Workflows - all case fields enabled in Org Settings","",""
"","0","6. Import update for item status (CheckIn transaction)","","Fri May 23 21:14:13 UTC 2025","skipped","Fri May 23 21:14:13 UTC 2025","","Import Item Updates","",""
"","1","1.5. Create and run DR for multiple parent and child locations  - starting with Child loc - switching back to parent location-  No Discrepancies Found","Inventory Reports","Fri May 23 21:14:05 UTC 2025","skipped","Fri May 23 21:14:05 UTC 2025","","1. Parent/child locations with items but without containers","",""
"","1","I.C_4 Five thousand cases and verify cases count on search by ","","Fri May 23 21:14:04 UTC 2025","skipped","Fri May 23 21:14:04 UTC 2025","","Import Cases","",""
"","0","1.6. Create and run DR for single parent location - multiple Discrepancies Found","Inventory Reports","Fri May 23 21:14:05 UTC 2025","skipped","Fri May 23 21:14:05 UTC 2025","","1. Parent/child locations with items but without containers","",""
"","740","3. Import Person with all fields - Precheck Only","","Fri May 23 21:15:23 UTC 2025","failed","Fri May 23 21:15:23 UTC 2025","","Import People","",""
"","187","S.I_1. Search by Item Description","","Fri May 23 21:14:42 UTC 2025","failed","Fri May 23 21:14:42 UTC 2025","","Search Item","",""
"","22323","2.1 verify Org Case Number Format and check that Case Review Date/Notes is NOT displayed for Org Admin","Add Case","Fri May 23 21:15:09 UTC 2025","passed","Fri May 23 21:15:32 UTC 2025","","2. --- with Case Number formatting in Org, AutoDispo OFF ","",""
"","0","4 Validation messages for wrongly formatted values","","Fri May 23 21:14:30 UTC 2025","skipped","Fri May 23 21:14:30 UTC 2025","","Import Legacy Chain of Custody","",""
"","62226","1.1.1. add user with all fields -- log in with newly created account","Add User","Fri May 23 21:47:05 UTC 2025","passed","Fri May 23 21:48:07 UTC 2025","","1.1 Org Admin","",""
"","809","1 Import Notes for Case","","Fri May 23 21:15:08 UTC 2025","failed","Fri May 23 21:15:09 UTC 2025","","Import Notes","",""
"","708","6 Validation messages for not mapped fields","","Fri May 23 21:15:10 UTC 2025","failed","Fri May 23 21:15:11 UTC 2025","","Import Notes","",""
"","9765","2.1. verify that user can add all values","Add Person","Fri May 23 21:42:26 UTC 2025","failed","Fri May 23 21:42:36 UTC 2025","","2. Power User -- all permissions in Office","",""
"","0","I.C_2 Case with minimum number of fields","","Fri May 23 21:14:04 UTC 2025","skipped","Fri May 23 21:14:04 UTC 2025","","Import Cases","",""
"","726","I.T_1.2 Import Legacy Tasks for Case - Precheck Only","","Fri May 23 21:14:40 UTC 2025","failed","Fri May 23 21:14:41 UTC 2025","","Import Tasks","",""
"","529","1. Report from Case View page - Items tab","Reports","Fri May 23 21:15:13 UTC 2025","failed","Fri May 23 21:15:14 UTC 2025","","Verify generating and opening Report ""Primary Label 4X3""","",""
"","1","1.1 Org Admin-- All fields enabled -- redirect to View Added Case","Add Case","Fri May 23 21:15:04 UTC 2025","broken","Fri May 23 21:15:04 UTC 2025","","1. --- No Case Number formatting in Org/Office, AutoDispo ON","",""
"","44701","8.1 verify that required custom form is attached to the case with blank fields","Add Case","Fri May 23 21:22:08 UTC 2025","passed","Fri May 23 21:22:52 UTC 2025","","8. --- with required Custom Form but not filled out, all optional fields on Form","",""
"","2","I.C_1 Case with all fields -- user and user group in Case Officer(s) field","","Fri May 23 21:14:04 UTC 2025","broken","Fri May 23 21:14:04 UTC 2025","","Import Cases","",""
"","75108","3.1. --- with required Custom Form filled out, all required fields on Form","Add Person","Fri May 23 21:42:36 UTC 2025","failed","Fri May 23 21:43:51 UTC 2025","","3. Add Person with Custom Form","",""
"","0","1.4 Org Admin-- minimum case fields -- redirect to Add Person page","Add Case","Fri May 23 21:15:04 UTC 2025","skipped","Fri May 23 21:15:04 UTC 2025","","1. --- No Case Number formatting in Org/Office, AutoDispo ON","",""
"","1","1. Import Person with all updated fields","","Fri May 23 21:15:32 UTC 2025","broken","Fri May 23 21:15:32 UTC 2025","","Import People Updates","",""
"","0","5. Import update for item status (Undispose transaction)","","Fri May 23 21:14:13 UTC 2025","skipped","Fri May 23 21:14:13 UTC 2025","","Import Item Updates","",""
"","1","1.2 Org Admin-- minimum case fields -- redirect to Add Case page again","Add Case","Fri May 23 21:15:04 UTC 2025","skipped","Fri May 23 21:15:04 UTC 2025","","1. --- No Case Number formatting in Org/Office, AutoDispo ON","",""
"","6","5 Five thousand notes for Case and verify notes count on search","","Fri May 23 21:15:10 UTC 2025","skipped","Fri May 23 21:15:10 UTC 2025","","Import Notes","",""
"","186","2. Verify Transfer transaction and enabled/disabled actions for Checked Out item","","Fri May 23 21:33:56 UTC 2025","failed","Fri May 23 21:33:56 UTC 2025","","Item Transactions & Actions","",""
"","804","8 Validation messages for invalid values","","Fri May 23 21:15:11 UTC 2025","failed","Fri May 23 21:15:12 UTC 2025","","Import Notes","",""
"","0","I.C_3 Case with custom fields","","Fri May 23 21:14:04 UTC 2025","skipped","Fri May 23 21:14:04 UTC 2025","","Import Cases","",""
"","0","1.7. Create and run DR for single child location - multiple Discrepancies Found","Inventory Reports","Fri May 23 21:14:05 UTC 2025","skipped","Fri May 23 21:14:05 UTC 2025","","1. Parent/child locations with items but without containers","",""
"","18153","1.3. Business Name populated only -- redirect to Add Item page","Add Person","Fri May 23 21:41:55 UTC 2025","passed","Fri May 23 21:42:14 UTC 2025","","1. Org Admin","",""
"","1084","1.8. Create and run DR for multiple storage locations - multiple Discrepancies Found","Inventory Reports","Fri May 23 21:14:05 UTC 2025","failed","Fri May 23 21:14:06 UTC 2025","","1. Parent/child locations with items but without containers","",""
"","0","6 Validation messages for blank values","","Fri May 23 21:14:30 UTC 2025","skipped","Fri May 23 21:14:30 UTC 2025","","Import Legacy Chain of Custody","",""
"","886","2 Import Media - Precheck Only","","Fri May 23 21:14:59 UTC 2025","failed","Fri May 23 21:15:00 UTC 2025","","Import Media","",""
"","0","3. Import update for item status (Move transaction)","","Fri May 23 21:14:13 UTC 2025","skipped","Fri May 23 21:14:13 UTC 2025","","Import Item Updates","",""
"","0","2 Import Person with all updated fields - Precheck Only","","Fri May 23 21:15:32 UTC 2025","skipped","Fri May 23 21:15:32 UTC 2025","","Import People Updates","",""
"","722","1. Import and verify People with all fields - 1 person linked to 1 case, other person linked to 2 cases","","Fri May 23 21:15:21 UTC 2025","failed","Fri May 23 21:15:22 UTC 2025","","Import People","",""
"","16573","Add User ","","Fri May 23 21:46:20 UTC 2025","failed","Fri May 23 21:46:37 UTC 2025","","Add User","",""
"","35666","1.1.2. add user with required fields only","Add User","Fri May 23 21:48:07 UTC 2025","passed","Fri May 23 21:48:43 UTC 2025","","1.1 Org Admin","",""
"","684","I.U_1 Import User with all fields - Precheck Only","","Fri May 23 21:15:41 UTC 2025","failed","Fri May 23 21:15:41 UTC 2025","","Import Users","",""
"","86979","3.2. --- with required Custom Form but not filled out, all optional fields on Form","Add Person","Fri May 23 21:43:51 UTC 2025","failed","Fri May 23 21:45:18 UTC 2025","","3. Add Person with Custom Form","",""
"","148","2.2. Scanning some barcodes multiple times and checking all types of discrepancies in one Report: ""Barcode valid but not found in the system""""Items Not Scanned"", ""Wrong Storage Location"",""Container Not Scanned"",""Containers in Wrong Location""","Inventory Reports","Fri May 23 21:14:06 UTC 2025","failed","Fri May 23 21:14:07 UTC 2025","","2. Parent/child locations with items and containers","",""
"","24792","4.2 verify Org Default Case Number Prefix, keep a default value as part of the Case Number","Add Case","Fri May 23 21:18:10 UTC 2025","passed","Fri May 23 21:18:35 UTC 2025","","4. --- with Default Case Number in Org ","",""
"","36367","5.1 verify Office Default Case Number Prefix","Add Case","Fri May 23 21:19:01 UTC 2025","failed","Fri May 23 21:19:38 UTC 2025","","5. --- with Default Case Number in Office ","",""
"","0","1.6 Org Admin-- minimum case fields -- redirect to Notes tab on Case View page","Add Case","Fri May 23 21:15:04 UTC 2025","skipped","Fri May 23 21:15:04 UTC 2025","","1. --- No Case Number formatting in Org/Office, AutoDispo ON","",""
"","9332","1.3.1 --- with required Custom Form filled out, all required fields on Form","Add User","Fri May 23 21:49:35 UTC 2025","failed","Fri May 23 21:49:44 UTC 2025","","1.3 --- with Custom Forms","",""
"","149","1.2 Validation messages","","Fri May 23 21:15:03 UTC 2025","failed","Fri May 23 21:15:03 UTC 2025","","Login page","",""
"","1","3 Validation messages for not mapped fields","","Fri May 23 21:14:30 UTC 2025","skipped","Fri May 23 21:14:30 UTC 2025","","Import Legacy Chain of Custody","",""
"","98816","2.1 Add User to a Group, then add to another Group --> Verify that previous User Group is not overwritten","","Fri May 23 21:31:30 UTC 2025","passed","Fri May 23 21:33:09 UTC 2025","","Edit User","",""
"","105733","1 Edit newly added user, change all values, verify on the grid, and check all/active/inactive filters","","Fri May 23 21:29:44 UTC 2025","failed","Fri May 23 21:31:30 UTC 2025","","Edit User","",""
"","10621","1.2.1. Office Admin can create a new user account","Add User","Fri May 23 21:49:24 UTC 2025","failed","Fri May 23 21:49:35 UTC 2025","","1.2 Power User -- all permissions in Office","",""
"","5005","1.4. Add item from Item Search -- redirect to Case View /Items tab","Add Item","Fri May 23 21:27:06 UTC 2025","failed","Fri May 23 21:27:11 UTC 2025","","1. Org Admin","",""
"","1","1.2. DR for single child location - No Discrepancies Found","Inventory Reports","Fri May 23 21:14:05 UTC 2025","skipped","Fri May 23 21:14:05 UTC 2025","","1. Parent/child locations with items but without containers","",""
"","0","2 Import Legacy Chain of Custody - Precheck Only","","Fri May 23 21:14:30 UTC 2025","skipped","Fri May 23 21:14:30 UTC 2025","","Import Legacy Chain of Custody","",""
"","230","1.1.1 equals {email of the user (current user) who created a case}","Cases Search","Fri May 23 21:14:23 UTC 2025","failed","Fri May 23 21:14:23 UTC 2025","1.1 Created By","1 Org Admin","",""
"","1","1 Import Locations with all fields","","Fri May 23 21:14:49 UTC 2025","broken","Fri May 23 21:14:49 UTC 2025","","Import Locations","",""
"","34164","1.5. Add item from Scan page -- redirect to Item View/Media tab","Add Item","Fri May 23 21:27:11 UTC 2025","passed","Fri May 23 21:27:45 UTC 2025","","1. Org Admin","",""
"","126","3. Scanning 1000 items during Inventory report","Inventory Reports","Fri May 23 21:14:07 UTC 2025","failed","Fri May 23 21:14:07 UTC 2025","","2. Scanning 1000 items","",""
"","114","2.1. Create and run DR for 2 storage locations that have: container with item, empty container, sub-location, empty sub-container and sub-container with item - No Discrepancies Found","Inventory Reports","Fri May 23 21:14:06 UTC 2025","failed","Fri May 23 21:14:06 UTC 2025","","2. Parent/child locations with items and containers","",""
"","35146","1.1.4 validation message for inactive user account","Add User","Fri May 23 21:48:49 UTC 2025","passed","Fri May 23 21:49:24 UTC 2025","","1.1 Org Admin","",""
"","0","1.4. Create and run DR for multiple parent and child locations - starting with Child loc -  No Discrepancies Found","Inventory Reports","Fri May 23 21:14:05 UTC 2025","skipped","Fri May 23 21:14:05 UTC 2025","","1. Parent/child locations with items but without containers","",""
"","27602","4.1 verify Org Default Case Number Prefix, clear a default value and save the other one","Add Case","Fri May 23 21:17:42 UTC 2025","passed","Fri May 23 21:18:10 UTC 2025","","4. --- with Default Case Number in Org ","",""
"","0","1.5 Org Admin-- minimum case fields -- redirect to Media tab on Case View page","Add Case","Fri May 23 21:15:04 UTC 2025","skipped","Fri May 23 21:15:04 UTC 2025","","1. --- No Case Number formatting in Org/Office, AutoDispo ON","",""
"","29469","3.1 verify Office Case Number Format with default validation message","Add Case","Fri May 23 21:16:56 UTC 2025","failed","Fri May 23 21:17:25 UTC 2025","","3. --- with Case Number formatting in Office ","",""
"","8355","1.3.2 --- with required Custom Form but not filled out, all optional fields on Form","Add User","Fri May 23 21:49:44 UTC 2025","failed","Fri May 23 21:49:52 UTC 2025","","1.3 --- with Custom Forms","",""
"","46932","3.3 --- with required Currency Form attached - System Template","Add Item","Fri May 23 21:33:17 UTC 2025","passed","Fri May 23 21:34:04 UTC 2025","","3 Add Item with Custom Form","",""
"","29289","2. Edit and verify reduced number of values on Person View page - First & Last Name","","Fri May 23 21:28:00 UTC 2025","passed","Fri May 23 21:28:29 UTC 2025","","Edit Person","",""
